"No.","Time","Source","Destination","Protocol","Length","Info"
"25467","236.915108","192.168.2.107","5.42.169.125","UDP","121","51791  >  26508 Len=79"
"25469","236.928644","192.168.2.107","5.42.169.125","UDP","120","51791  >  26508 Len=78"
"25471","236.942745","192.168.2.107","5.42.169.125","UDP","124","51791  >  26508 Len=82"
"25475","236.982444","192.168.2.107","5.42.169.125","UDP","119","51791  >  26508 Len=77"
"25479","237.028057","192.168.2.107","5.42.169.125","UDP","113","51791  >  26508 Len=71"
"25481","237.051635","192.168.2.107","5.42.169.125","UDP","108","51791  >  26508 Len=66"
"25483","237.067631","192.168.2.107","5.42.169.125","UDP","106","51791  >  26508 Len=64"
"25485","237.081664","192.168.2.107","5.42.169.125","UDP","104","51791  >  26508 Len=62"
"25489","237.103643","192.168.2.107","5.42.169.125","UDP","104","51791  >  26508 Len=62"
"25491","237.119823","192.168.2.107","5.42.169.125","UDP","104","51791  >  26508 Len=62"
"25494","237.137705","192.168.2.107","5.42.169.125","UDP","133","51791  >  26508 Len=91"
"25496","237.157177","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"25498","237.177694","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"25500","237.195254","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"25502","237.208943","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"25505","237.240742","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"25507","237.261889","192.168.2.107","5.42.169.125","UDP","104","51791  >  26508 Len=62"
"25510","237.281427","192.168.2.107","5.42.169.125","UDP","107","51791  >  26508 Len=65"
"25512","237.305879","192.168.2.107","5.42.169.125","UDP","111","51791  >  26508 Len=69"
"25514","237.324074","192.168.2.107","5.42.169.125","UDP","115","51791  >  26508 Len=73"
"25517","237.345819","192.168.2.107","5.42.169.125","UDP","118","51791  >  26508 Len=76"
"25519","237.367784","192.168.2.107","5.42.169.125","UDP","118","51791  >  26508 Len=76"
"25522","237.386250","192.168.2.107","5.42.169.125","UDP","115","51791  >  26508 Len=73"
"25525","237.418606","192.168.2.107","5.42.169.125","UDP","151","51791  >  26508 Len=109"
"25527","237.435111","192.168.2.107","5.42.169.125","UDP","120","51791  >  26508 Len=78"
"25529","237.451388","192.168.2.107","5.42.169.125","UDP","122","51791  >  26508 Len=80"
"25531","237.467332","192.168.2.107","5.42.169.125","UDP","122","51791  >  26508 Len=80"
"25533","237.495126","192.168.2.107","5.42.169.125","UDP","125","51791  >  26508 Len=83"
"25535","237.512170","192.168.2.107","5.42.169.125","UDP","124","51791  >  26508 Len=82"
"25538","237.533953","192.168.2.107","5.42.169.125","UDP","118","51791  >  26508 Len=76"
"25540","237.561943","192.168.2.107","5.42.169.125","UDP","121","51791  >  26508 Len=79"
"25543","237.577728","192.168.2.107","5.42.169.125","UDP","113","51791  >  26508 Len=71"
"25548","237.647989","192.168.2.107","5.42.169.125","UDP","117","51791  >  26508 Len=75"
"25550","237.670246","192.168.2.107","5.42.169.125","UDP","110","51791  >  26508 Len=68"
"25553","237.691131","192.168.2.107","5.42.169.125","UDP","141","51791  >  26508 Len=99"
"25555","237.711943","192.168.2.107","5.42.169.125","UDP","107","51791  >  26508 Len=65"
"25557","237.730451","192.168.2.107","5.42.169.125","UDP","104","51791  >  26508 Len=62"
"25559","237.749033","192.168.2.107","5.42.169.125","UDP","104","51791  >  26508 Len=62"
"25562","237.766485","192.168.2.107","5.42.169.125","UDP","106","51791  >  26508 Len=64"
"25564","237.796123","192.168.2.107","5.42.169.125","UDP","104","51791  >  26508 Len=62"
"25567","237.820102","192.168.2.107","5.42.169.125","UDP","107","51791  >  26508 Len=65"
"25570","237.839143","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25573","237.875967","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25578","237.909533","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"25581","237.938473","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"25583","237.961537","192.168.2.107","5.42.169.125","UDP","131","51791  >  26508 Len=89"
"25586","237.983366","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25589","238.012435","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25591","238.031656","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"25594","238.064686","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"25596","238.082352","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"25598","238.094016","192.168.2.107","5.42.169.125","UDP","86","51791  >  26508 Len=44"
"25601","238.121295","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25603","238.141399","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"25605","238.154452","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25607","238.176803","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25609","238.194010","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25614","238.261972","192.168.2.107","5.42.169.125","UDP","130","51791  >  26508 Len=88"
"25617","238.282989","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25619","238.297504","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25621","238.319312","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25625","238.345721","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25627","238.368462","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"25630","238.390157","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"25632","238.414846","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25635","238.441228","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25637","238.453318","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"25638","238.468250","192.168.2.107","5.42.169.125","UDP","130","51791  >  26508 Len=88"
"25641","238.487171","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25643","238.507710","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25645","238.523820","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25648","238.547460","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"25650","238.574353","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25653","238.592566","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"25654","238.605716","192.168.2.107","5.42.169.125","UDP","86","51791  >  26508 Len=44"
"25657","238.632155","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25659","238.646050","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"25661","238.660387","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25663","238.683941","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25666","238.704545","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25668","238.717155","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25669","238.731125","192.168.2.107","5.42.169.125","UDP","130","51791  >  26508 Len=88"
"25673","238.764361","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25675","238.786134","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"25677","238.806324","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25683","238.858195","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25685","238.873060","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25687","238.891973","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25689","238.913635","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25692","238.941380","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25694","238.955077","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25697","238.983557","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25699","239.007684","192.168.2.107","5.42.169.125","UDP","130","51791  >  26508 Len=88"
"25702","239.031885","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25704","239.051084","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25706","239.068503","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25708","239.083964","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25711","239.114753","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25713","239.134381","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25716","239.158062","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25718","239.177565","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25721","239.202158","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25723","239.223679","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25726","239.250894","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25728","239.276512","192.168.2.107","5.42.169.125","UDP","130","51791  >  26508 Len=88"
"25731","239.301910","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25734","239.329204","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25736","239.349430","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25739","239.377831","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25742","239.399262","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25744","239.415503","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25747","239.438932","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25749","239.464247","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25752","239.491163","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25756","239.512999","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"25759","239.543818","192.168.2.107","5.42.169.125","UDP","130","51791  >  26508 Len=88"
"25761","239.558583","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25763","239.581126","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25765","239.602613","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25767","239.620196","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25770","239.640132","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25772","239.665854","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25776","239.708757","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25778","239.735536","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25781","239.759508","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25785","239.792420","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25787","239.820342","192.168.2.107","5.42.169.125","UDP","130","51791  >  26508 Len=88"
"25793","239.879700","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"25797","239.895547","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25800","239.923604","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25802","239.942175","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25804","239.959563","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25806","239.985007","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25809","240.003601","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25812","240.037058","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25814","240.054179","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25817","240.082144","192.168.2.107","5.42.169.125","UDP","130","51791  >  26508 Len=88"
"25820","240.118994","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25823","240.149984","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25825","240.166171","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25827","240.182906","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25830","240.210202","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25832","240.228941","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25835","240.254335","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25838","240.292967","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25844","240.321441","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25868","240.363176","192.168.2.107","5.42.169.125","UDP","130","51791  >  26508 Len=88"
"25887","240.395378","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"25906","240.419819","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25944","240.489192","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25965","240.523174","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"25974","240.552781","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25980","240.573266","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25994","240.592878","192.168.2.107","5.42.169.125","UDP","130","51791  >  26508 Len=88"
"25997","240.618108","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"25999","240.647364","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26002","240.672070","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26005","240.699456","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"26008","240.739966","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26012","240.776375","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"26015","240.804446","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26019","240.845624","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26022","240.871072","192.168.2.107","5.42.169.125","UDP","130","51791  >  26508 Len=88"
"26025","240.902267","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26029","240.920986","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26033","240.957023","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26036","240.996574","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26041","241.048178","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"26046","241.110176","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"26048","241.133895","192.168.2.107","5.42.169.125","UDP","130","51791  >  26508 Len=88"
"26051","241.159954","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26053","241.184173","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26056","241.215395","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26059","241.239588","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"26061","241.264665","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26064","241.293126","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26067","241.316783","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26070","241.359444","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26074","241.398359","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"26076","241.421671","192.168.2.107","5.42.169.125","UDP","130","51791  >  26508 Len=88"
"26084","241.503638","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26087","241.544457","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"26097","241.668294","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26101","241.724746","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"26104","241.753902","192.168.2.107","5.42.169.125","UDP","130","51791  >  26508 Len=88"
"26108","241.800263","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26114","241.848548","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"26119","241.883053","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"26122","241.921273","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26125","241.959720","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"26128","241.989130","192.168.2.107","5.42.169.125","UDP","130","51791  >  26508 Len=88"
"26133","242.043576","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26136","242.082263","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"26139","242.118288","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"26142","242.147364","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26145","242.178030","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26149","242.211123","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26151","242.240378","192.168.2.107","5.42.169.125","UDP","130","51791  >  26508 Len=88"
"26154","242.256949","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26156","242.284247","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26162","242.356972","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26165","242.385934","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"26170","242.458172","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"26173","242.485966","192.168.2.107","5.42.169.125","UDP","130","51791  >  26508 Len=88"
"26176","242.506192","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26178","242.534651","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26181","242.555361","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26183","242.573619","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26186","242.604422","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26188","242.628474","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26195","242.723335","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26198","242.743852","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"26201","242.764079","192.168.2.107","5.42.169.125","UDP","130","51791  >  26508 Len=88"
"26206","242.784801","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26208","242.799659","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26210","242.813961","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26216","242.829900","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26218","242.845702","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26220","242.858848","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26222","242.871148","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26224","242.883982","192.168.2.107","5.42.169.125","UDP","86","51791  >  26508 Len=44"
"26228","242.899756","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26230","242.919845","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26240","242.937247","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26250","242.951375","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26256","242.965834","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26268","242.979272","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26270","242.991989","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26274","243.015643","192.168.2.107","5.42.169.125","UDP","130","51791  >  26508 Len=88"
"26277","243.048787","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26280","243.073293","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"26282","243.094232","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26285","243.116656","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26287","243.136266","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26289","243.156858","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26292","243.174719","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26294","243.197873","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26297","243.225197","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26299","243.243662","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26301","243.266193","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26312","243.378305","192.168.2.107","5.42.169.125","UDP","130","51791  >  26508 Len=88"
"26315","243.402009","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"26318","243.425225","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26320","243.444430","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26322","243.465194","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26324","243.484933","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26326","243.502088","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26328","243.516708","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26331","243.537009","192.168.2.107","5.42.169.125","UDP","130","51791  >  26508 Len=88"
"26332","243.551426","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26335","243.568112","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26338","243.597351","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26340","243.613148","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26342","243.633054","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26344","243.655546","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26346","243.669529","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26351","243.729813","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26353","243.749742","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"26356","243.778059","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26358","243.796626","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26361","243.821176","192.168.2.107","5.42.169.125","UDP","130","51791  >  26508 Len=88"
"26364","243.841662","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26367","243.863012","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26369","243.879311","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26371","243.904159","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26373","243.923678","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26375","243.940986","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26378","243.964997","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26380","243.983025","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26384","244.025945","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26386","244.048521","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"26388","244.068663","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26391","244.092252","192.168.2.107","5.42.169.125","UDP","130","51791  >  26508 Len=88"
"26393","244.114954","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26395","244.134627","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26398","244.155664","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26400","244.179412","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26403","244.196929","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26405","244.222019","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26407","244.239498","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26409","244.251270","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26412","244.277478","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26418","244.347280","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26420","244.364853","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"26423","244.383191","192.168.2.107","5.42.169.125","UDP","130","51791  >  26508 Len=88"
"26425","244.409404","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26428","244.433499","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26430","244.457719","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26433","244.475813","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26434","244.490619","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26436","244.507841","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26439","244.527983","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26441","244.544242","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26443","244.559172","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"26445","244.581437","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26448","244.605026","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26450","244.627764","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26452","244.646819","192.168.2.107","5.42.169.125","UDP","130","51791  >  26508 Len=88"
"26455","244.673408","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26457","244.689482","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26459","244.706924","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26462","244.729323","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26464","244.753993","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26467","244.777006","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26469","244.797871","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26474","244.852392","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26477","244.875141","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"26482","244.940708","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"26485","244.967612","192.168.2.107","5.42.169.125","UDP","131","51791  >  26508 Len=89"
"26487","244.990244","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
