"No.","Time","Source","Destination","Protocol","Length","Info"
"3031","64.678938","5.42.169.125","192.168.2.107","UDP","244","26508  >  51791 Len=202"
"3035","64.694935","5.42.169.125","192.168.2.107","UDP","229","26508  >  51791 Len=187"
"3037","64.711421","5.42.169.125","192.168.2.107","UDP","342","26508  >  51791 Len=300"
"3039","64.731424","5.42.169.125","192.168.2.107","UDP","210","26508  >  51791 Len=168"
"3040","64.742293","5.42.169.125","192.168.2.107","UDP","235","26508  >  51791 Len=193"
"3042","64.757427","5.42.169.125","192.168.2.107","UDP","252","26508  >  51791 Len=210"
"3045","64.772426","5.42.169.125","192.168.2.107","UDP","217","26508  >  51791 Len=175"
"3046","64.788426","5.42.169.125","192.168.2.107","UDP","307","26508  >  51791 Len=265"
"3048","64.802426","5.42.169.125","192.168.2.107","UDP","231","26508  >  51791 Len=189"
"3052","64.817426","5.42.169.125","192.168.2.107","UDP","243","26508  >  51791 Len=201"
"3054","64.834427","5.42.169.125","192.168.2.107","UDP","237","26508  >  51791 Len=195"
"3057","64.850101","5.42.169.125","192.168.2.107","UDP","214","26508  >  51791 Len=172"
"3058","64.864428","5.42.169.125","192.168.2.107","UDP","215","26508  >  51791 Len=173"
"3060","64.879427","5.42.169.125","192.168.2.107","UDP","233","26508  >  51791 Len=191"
"3062","64.893430","5.42.169.125","192.168.2.107","UDP","148","26508  >  51791 Len=106"
"3064","64.910178","5.42.169.125","192.168.2.107","UDP","222","26508  >  51791 Len=180"
"3066","64.924430","5.42.169.125","192.168.2.107","UDP","186","26508  >  51791 Len=144"
"3068","64.939946","5.42.169.125","192.168.2.107","UDP","247","26508  >  51791 Len=205"
"3070","64.962427","5.42.169.125","192.168.2.107","UDP","373","26508  >  51791 Len=331"
"3072","64.977430","5.42.169.125","192.168.2.107","UDP","166","26508  >  51791 Len=124"
"3073","64.990432","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3076","65.006428","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3077","65.020432","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3079","65.037068","5.42.169.125","192.168.2.107","UDP","121","26508  >  51791 Len=79"
"3082","65.052429","5.42.169.125","192.168.2.107","UDP","198","26508  >  51791 Len=156"
"3083","65.068430","5.42.169.125","192.168.2.107","UDP","144","26508  >  51791 Len=102"
"3084","65.082338","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3086","65.100437","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3088","65.119434","5.42.169.125","192.168.2.107","UDP","294","26508  >  51791 Len=252"
"3089","65.133435","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3091","65.144434","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3093","65.161435","5.42.169.125","192.168.2.107","UDP","139","26508  >  51791 Len=97"
"3094","65.174434","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3095","65.189455","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3096","65.204927","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3097","65.221437","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3098","65.235217","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3099","65.250854","5.42.169.125","192.168.2.107","UDP","103","26508  >  51791 Len=61"
"3101","65.266434","5.42.169.125","192.168.2.107","UDP","138","26508  >  51791 Len=96"
"3102","65.282439","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3104","65.296436","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3105","65.312440","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3107","65.327434","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3108","65.342440","5.42.169.125","192.168.2.107","UDP","139","26508  >  51791 Len=97"
"3111","65.357439","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3113","65.372906","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3116","65.388316","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3121","65.403440","5.42.169.125","192.168.2.107","UDP","147","26508  >  51791 Len=105"
"3124","65.418369","5.42.169.125","192.168.2.107","UDP","152","26508  >  51791 Len=110"
"3129","65.433534","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3131","65.449441","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3133","65.464441","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3135","65.479882","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3137","65.494897","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3139","65.510864","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3141","65.526443","5.42.169.125","192.168.2.107","UDP","114","26508  >  51791 Len=72"
"3142","65.541444","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3145","65.557116","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3146","65.571445","5.42.169.125","192.168.2.107","UDP","156","26508  >  51791 Len=114"
"3147","65.587443","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3150","65.603444","5.42.169.125","192.168.2.107","UDP","272","26508  >  51791 Len=230"
"3151","65.618446","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3152","65.634445","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3155","65.649444","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3157","65.664444","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3161","65.679444","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3162","65.695447","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3165","65.710241","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3167","65.725158","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3169","65.740447","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3171","65.756447","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3173","65.771449","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3175","65.786448","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3177","65.801448","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3179","65.822450","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3181","65.832452","5.42.169.125","192.168.2.107","UDP","161","26508  >  51791 Len=119"
"3182","65.848450","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3185","65.863450","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3188","65.879453","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3190","65.894018","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3192","65.909083","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3194","65.924544","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3197","65.939453","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3201","65.955451","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3204","65.970451","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3205","65.986457","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3207","66.001453","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3210","66.017451","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3211","66.031984","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3213","66.046771","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3216","66.062006","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3217","66.077456","5.42.169.125","192.168.2.107","UDP","139","26508  >  51791 Len=97"
"3219","66.092326","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3222","66.113455","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3223","66.123235","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3225","66.138440","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3227","66.153426","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3229","66.169460","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3231","66.184974","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3233","66.199743","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3235","66.215458","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3237","66.230459","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3239","66.245822","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3241","66.261460","5.42.169.125","192.168.2.107","UDP","151","26508  >  51791 Len=109"
"3243","66.277458","5.42.169.125","192.168.2.107","UDP","153","26508  >  51791 Len=111"
"3245","66.292291","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3246","66.307654","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3249","66.322458","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3250","66.339465","5.42.169.125","192.168.2.107","UDP","156","26508  >  51791 Len=114"
"3252","66.353243","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3255","66.368500","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3256","66.384464","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3258","66.399328","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3261","66.414960","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3262","66.430464","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3264","66.444463","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3266","66.460464","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3268","66.476466","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3270","66.490712","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3273","66.505534","5.42.169.125","192.168.2.107","UDP","97","26508  >  51791 Len=55"
"3275","66.521462","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3277","66.536194","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3279","66.552682","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3281","66.567089","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3286","66.582465","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3288","66.598119","5.42.169.125","192.168.2.107","UDP","139","26508  >  51791 Len=97"
"3289","66.613468","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3292","66.628459","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3293","66.645073","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3295","66.658488","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3298","66.674470","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3300","66.689469","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3303","66.705305","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3305","66.719471","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3307","66.736126","5.42.169.125","192.168.2.107","UDP","97","26508  >  51791 Len=55"
"3309","66.751053","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3311","66.766471","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3313","66.780468","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3315","66.796471","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3317","66.812472","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3318","66.827473","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3321","66.841472","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3323","66.857555","5.42.169.125","192.168.2.107","UDP","163","26508  >  51791 Len=121"
"3324","66.873152","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3327","66.888377","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3329","66.903133","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3330","66.917936","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3333","66.933413","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3334","66.949473","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3336","66.964269","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3339","66.979873","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3340","66.999476","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3342","67.010481","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3344","67.025477","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3346","67.040855","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3348","67.055386","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3350","67.071477","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3352","67.087476","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3354","67.102106","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3355","67.116276","5.42.169.125","192.168.2.107","UDP","139","26508  >  51791 Len=97"
"3356","67.131753","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3359","67.147945","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3360","67.163481","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3363","67.178212","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3365","67.193583","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3366","67.210418","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3369","67.226478","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3371","67.244139","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3372","67.257485","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3375","67.271482","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3376","67.288480","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3378","67.304483","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3380","67.316274","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3383","67.332485","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3385","67.346470","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3387","67.361889","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3389","67.377485","5.42.169.125","192.168.2.107","UDP","163","26508  >  51791 Len=121"
"3391","67.392485","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3393","67.407485","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3394","67.422485","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3396","67.441485","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3398","67.453487","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3402","67.467799","5.42.169.125","192.168.2.107","UDP","97","26508  >  51791 Len=55"
"3405","67.493488","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3406","67.502357","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3409","67.515486","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3411","67.530162","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3412","67.546492","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3415","67.560487","5.42.169.125","192.168.2.107","UDP","97","26508  >  51791 Len=55"
"3417","67.576488","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3418","67.591489","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3419","67.606484","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3421","67.621488","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3424","67.636489","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3428","67.652492","5.42.169.125","192.168.2.107","UDP","139","26508  >  51791 Len=97"
"3430","67.666395","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3433","67.682490","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3435","67.697496","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3437","67.713230","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3439","67.728496","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3441","67.742744","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3445","67.759494","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3448","67.774495","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3450","67.790495","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3452","67.805495","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3454","67.820494","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3456","67.837496","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3459","67.851497","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3462","67.866496","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3466","67.881495","5.42.169.125","192.168.2.107","UDP","156","26508  >  51791 Len=114"
"3470","67.896494","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3471","67.911042","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3475","67.926497","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3480","67.941325","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3482","67.956834","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3485","67.972494","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3487","67.991213","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3490","68.003498","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3493","68.018499","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3496","68.033457","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3498","68.049401","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3501","68.064500","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3504","68.079725","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3509","68.095021","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3511","68.110392","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3514","68.125122","5.42.169.125","192.168.2.107","UDP","97","26508  >  51791 Len=55"
"3518","68.141500","5.42.169.125","192.168.2.107","UDP","139","26508  >  51791 Len=97"
"3521","68.156500","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3522","68.171468","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3525","68.186504","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3529","68.201500","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3531","68.216502","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3534","68.232500","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3537","68.247805","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3539","68.263505","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3542","68.278506","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3546","68.294504","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3548","68.309260","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3551","68.323452","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3554","68.338968","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3557","68.354459","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3559","68.370504","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3562","68.384602","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3565","68.400507","5.42.169.125","192.168.2.107","UDP","156","26508  >  51791 Len=114"
"3568","68.415506","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3570","68.430372","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3572","68.445509","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3576","68.461507","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3579","68.476508","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3581","68.492509","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3584","68.507498","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3586","68.522037","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3589","68.537541","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3593","68.553902","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3595","68.572508","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3597","68.584590","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3601","68.600755","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3603","68.616125","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3605","68.630910","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3608","68.646172","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3611","68.662213","5.42.169.125","192.168.2.107","UDP","139","26508  >  51791 Len=97"
"3614","68.677035","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3617","68.692512","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3619","68.708853","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3622","68.723310","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3625","68.738815","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3627","68.754513","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3630","68.769112","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3633","68.784414","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3636","68.801879","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3639","68.815517","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3640","68.834164","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3642","68.846272","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3645","68.861517","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3646","68.876305","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3648","68.893096","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3651","68.908519","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3652","68.923364","5.42.169.125","192.168.2.107","UDP","163","26508  >  51791 Len=121"
"3654","68.938121","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3657","68.953707","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3658","68.968712","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3660","68.984217","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3663","69.000524","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3665","69.015001","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3667","69.029807","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3669","69.051227","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3671","69.061521","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3674","69.082753","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3675","69.096526","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3677","69.107525","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3679","69.122382","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3681","69.138562","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3684","69.153525","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3686","69.168060","5.42.169.125","192.168.2.107","UDP","156","26508  >  51791 Len=114"
"3687","69.182793","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3690","69.199528","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3693","69.213658","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3694","69.228368","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3699","69.244586","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3702","69.260527","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3703","69.275409","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3705","69.290852","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3708","69.306528","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3709","69.321529","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3711","69.336283","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3713","69.352531","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3715","69.367532","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
"3717","69.383530","5.42.169.125","192.168.2.107","UDP","84","26508  >  51791 Len=42"
"3719","69.398109","5.42.169.125","192.168.2.107","UDP","109","26508  >  51791 Len=67"
"3722","69.413606","5.42.169.125","192.168.2.107","UDP","102","26508  >  51791 Len=60"
