"No.","Time","Source","Destination","Protocol","Length","Info"
"58272","569.259030","5.42.173.252","192.168.2.107","UDP","333","26515  >  61165 Len=291"
"58274","569.277030","5.42.173.252","192.168.2.107","UDP","582","26515  >  61165 Len=540"
"58275","569.290416","5.42.173.252","192.168.2.107","UDP","598","26515  >  61165 Len=556"
"58277","569.305032","5.42.173.252","192.168.2.107","UDP","377","26515  >  61165 Len=335"
"58279","569.319869","5.42.173.252","192.168.2.107","UDP","345","26515  >  61165 Len=303"
"58280","569.336031","5.42.173.252","192.168.2.107","UDP","356","26515  >  61165 Len=314"
"58282","569.352032","5.42.173.252","192.168.2.107","UDP","318","26515  >  61165 Len=276"
"58283","569.367031","5.42.173.252","192.168.2.107","UDP","500","26515  >  61165 Len=458"
"58284","569.383032","5.42.173.252","192.168.2.107","UDP","356","26515  >  61165 Len=314"
"58285","569.397031","5.42.173.252","192.168.2.107","UDP","341","26515  >  61165 Len=299"
"58286","569.412671","5.42.173.252","192.168.2.107","UDP","368","26515  >  61165 Len=326"
"58288","569.426036","5.42.173.252","192.168.2.107","UDP","217","26515  >  61165 Len=175"
"58289","569.444940","5.42.173.252","192.168.2.107","UDP","931","26515  >  61165 Len=889"
"58291","569.460834","5.42.173.252","192.168.2.107","UDP","787","26515  >  61165 Len=745"
"58295","569.481037","5.42.173.252","192.168.2.107","UDP","1046","26515  >  61165 Len=1004"
"58296","569.489033","5.42.173.252","192.168.2.107","UDP","291","26515  >  61165 Len=249"
"58298","569.507036","5.42.173.252","192.168.2.107","UDP","334","26515  >  61165 Len=292"
"58301","569.520432","5.42.173.252","192.168.2.107","UDP","334","26515  >  61165 Len=292"
"58303","569.537040","5.42.173.252","192.168.2.107","UDP","398","26515  >  61165 Len=356"
"58305","569.552035","5.42.173.252","192.168.2.107","UDP","330","26515  >  61165 Len=288"
"58306","569.568037","5.42.173.252","192.168.2.107","UDP","423","26515  >  61165 Len=381"
"58308","569.583002","5.42.173.252","192.168.2.107","UDP","372","26515  >  61165 Len=330"
"58310","569.598040","5.42.173.252","192.168.2.107","UDP","330","26515  >  61165 Len=288"
"58312","569.613039","5.42.173.252","192.168.2.107","UDP","363","26515  >  61165 Len=321"
"58315","569.630063","5.42.173.252","192.168.2.107","UDP","587","26515  >  61165 Len=545"
"58316","569.646039","5.42.173.252","192.168.2.107","UDP","757","26515  >  61165 Len=715"
"58318","569.661040","5.42.173.252","192.168.2.107","UDP","599","26515  >  61165 Len=557"
"58320","569.675447","5.42.173.252","192.168.2.107","UDP","518","26515  >  61165 Len=476"
"58321","569.690174","5.42.173.252","192.168.2.107","UDP","374","26515  >  61165 Len=332"
"58323","569.705731","5.42.173.252","192.168.2.107","UDP","405","26515  >  61165 Len=363"
"58324","569.721736","5.42.173.252","192.168.2.107","UDP","435","26515  >  61165 Len=393"
"58326","569.737042","5.42.173.252","192.168.2.107","UDP","359","26515  >  61165 Len=317"
"58328","569.752041","5.42.173.252","192.168.2.107","UDP","363","26515  >  61165 Len=321"
"58330","569.768045","5.42.173.252","192.168.2.107","UDP","443","26515  >  61165 Len=401"
"58331","569.784046","5.42.173.252","192.168.2.107","UDP","354","26515  >  61165 Len=312"
"58333","569.799044","5.42.173.252","192.168.2.107","UDP","349","26515  >  61165 Len=307"
"58335","569.817044","5.42.173.252","192.168.2.107","UDP","781","26515  >  61165 Len=739"
"58337","569.829607","5.42.173.252","192.168.2.107","UDP","347","26515  >  61165 Len=305"
"58339","569.847044","5.42.173.252","192.168.2.107","UDP","572","26515  >  61165 Len=530"
"58340","569.862044","5.42.173.252","192.168.2.107","UDP","636","26515  >  61165 Len=594"
"58342","569.876730","5.42.173.252","192.168.2.107","UDP","429","26515  >  61165 Len=387"
"58343","569.890046","5.42.173.252","192.168.2.107","UDP","254","26515  >  61165 Len=212"
"58345","569.906963","5.42.173.252","192.168.2.107","UDP","381","26515  >  61165 Len=339"
"58347","569.922326","5.42.173.252","192.168.2.107","UDP","373","26515  >  61165 Len=331"
"58350","569.937045","5.42.173.252","192.168.2.107","UDP","376","26515  >  61165 Len=334"
"58352","569.952836","5.42.173.252","192.168.2.107","UDP","427","26515  >  61165 Len=385"
"58354","569.972049","5.42.173.252","192.168.2.107","UDP","751","26515  >  61165 Len=709"
"58356","569.986048","5.42.173.252","192.168.2.107","UDP","846","26515  >  61165 Len=804"
"58357","570.000043","5.42.173.252","192.168.2.107","UDP","581","26515  >  61165 Len=539"
"58358","570.015044","5.42.173.252","192.168.2.107","UDP","488","26515  >  61165 Len=446"
"58359","570.029450","5.42.173.252","192.168.2.107","UDP","377","26515  >  61165 Len=335"
"58361","570.045047","5.42.173.252","192.168.2.107","UDP","387","26515  >  61165 Len=345"
"58362","570.061049","5.42.173.252","192.168.2.107","UDP","431","26515  >  61165 Len=389"
"58364","570.076051","5.42.173.252","192.168.2.107","UDP","391","26515  >  61165 Len=349"
"58365","570.098050","5.42.173.252","192.168.2.107","UDP","1053","26515  >  61165 Len=1011"
"58367","570.113051","5.42.173.252","192.168.2.107","UDP","1256","26515  >  61165 Len=1214"
"58368","570.127049","5.42.173.252","192.168.2.107","UDP","772","26515  >  61165 Len=730"
"58369","570.140051","5.42.173.252","192.168.2.107","UDP","453","26515  >  61165 Len=411"
"58371","570.156053","5.42.173.252","192.168.2.107","UDP","398","26515  >  61165 Len=356"
"58372","570.171052","5.42.173.252","192.168.2.107","UDP","409","26515  >  61165 Len=367"
"58373","570.186054","5.42.173.252","192.168.2.107","UDP","542","26515  >  61165 Len=500"
"58376","570.202156","5.42.173.252","192.168.2.107","UDP","633","26515  >  61165 Len=591"
"58377","570.216716","5.42.173.252","192.168.2.107","UDP","527","26515  >  61165 Len=485"
"58378","570.234552","5.42.173.252","192.168.2.107","UDP","644","26515  >  61165 Len=602"
"58380","570.248055","5.42.173.252","192.168.2.107","UDP","657","26515  >  61165 Len=615"
"58381","570.264056","5.42.173.252","192.168.2.107","UDP","410","26515  >  61165 Len=368"
"58383","570.277054","5.42.173.252","192.168.2.107","UDP","353","26515  >  61165 Len=311"
"58385","570.293053","5.42.173.252","192.168.2.107","UDP","367","26515  >  61165 Len=325"
"58386","570.308094","5.42.173.252","192.168.2.107","UDP","384","26515  >  61165 Len=342"
"58387","570.322055","5.42.173.252","192.168.2.107","UDP","216","26515  >  61165 Len=174"
"58389","570.338057","5.42.173.252","192.168.2.107","UDP","339","26515  >  61165 Len=297"
"58392","570.355055","5.42.173.252","192.168.2.107","UDP","379","26515  >  61165 Len=337"
"58394","570.370064","5.42.173.252","192.168.2.107","UDP","334","26515  >  61165 Len=292"
"58395","570.386060","5.42.173.252","192.168.2.107","UDP","522","26515  >  61165 Len=480"
"58396","570.403057","5.42.173.252","192.168.2.107","UDP","374","26515  >  61165 Len=332"
"58397","570.416057","5.42.173.252","192.168.2.107","UDP","388","26515  >  61165 Len=346"
"58398","570.432054","5.42.173.252","192.168.2.107","UDP","349","26515  >  61165 Len=307"
"58400","570.447055","5.42.173.252","192.168.2.107","UDP","364","26515  >  61165 Len=322"
"58401","570.465055","5.42.173.252","192.168.2.107","UDP","801","26515  >  61165 Len=759"
"58403","570.480054","5.42.173.252","192.168.2.107","UDP","413","26515  >  61165 Len=371"
"58404","570.496061","5.42.173.252","192.168.2.107","UDP","383","26515  >  61165 Len=341"
"58405","570.511060","5.42.173.252","192.168.2.107","UDP","379","26515  >  61165 Len=337"
"58407","570.527710","5.42.173.252","192.168.2.107","UDP","917","26515  >  61165 Len=875"
"58409","570.543060","5.42.173.252","192.168.2.107","UDP","869","26515  >  61165 Len=827"
"58411","570.559057","5.42.173.252","192.168.2.107","UDP","409","26515  >  61165 Len=367"
"58413","570.576218","5.42.173.252","192.168.2.107","UDP","970","26515  >  61165 Len=928"
"58414","570.589061","5.42.173.252","192.168.2.107","UDP","799","26515  >  61165 Len=757"
"58416","570.602459","5.42.173.252","192.168.2.107","UDP","369","26515  >  61165 Len=327"
"58417","570.621061","5.42.173.252","192.168.2.107","UDP","546","26515  >  61165 Len=504"
"58418","570.635058","5.42.173.252","192.168.2.107","UDP","603","26515  >  61165 Len=561"
"58419","570.649065","5.42.173.252","192.168.2.107","UDP","368","26515  >  61165 Len=326"
"58421","570.664065","5.42.173.252","192.168.2.107","UDP","378","26515  >  61165 Len=336"
"58423","570.680062","5.42.173.252","192.168.2.107","UDP","376","26515  >  61165 Len=334"
"58425","570.695064","5.42.173.252","192.168.2.107","UDP","389","26515  >  61165 Len=347"
"58427","570.710064","5.42.173.252","192.168.2.107","UDP","367","26515  >  61165 Len=325"
"58428","570.726063","5.42.173.252","192.168.2.107","UDP","363","26515  >  61165 Len=321"
"58430","570.742064","5.42.173.252","192.168.2.107","UDP","335","26515  >  61165 Len=293"
"58432","570.758064","5.42.173.252","192.168.2.107","UDP","639","26515  >  61165 Len=597"
"58434","570.775063","5.42.173.252","192.168.2.107","UDP","877","26515  >  61165 Len=835"
"58435","570.789064","5.42.173.252","192.168.2.107","UDP","331","26515  >  61165 Len=289"
"58437","570.800554","5.42.173.252","192.168.2.107","UDP","198","26515  >  61165 Len=156"
"58439","570.818573","5.42.173.252","192.168.2.107","UDP","549","26515  >  61165 Len=507"
"58441","570.835068","5.42.173.252","192.168.2.107","UDP","611","26515  >  61165 Len=569"
"58442","570.849067","5.42.173.252","192.168.2.107","UDP","363","26515  >  61165 Len=321"
"58445","570.864069","5.42.173.252","192.168.2.107","UDP","335","26515  >  61165 Len=293"
"58447","570.878658","5.42.173.252","192.168.2.107","UDP","381","26515  >  61165 Len=339"
"58449","570.894919","5.42.173.252","192.168.2.107","UDP","509","26515  >  61165 Len=467"
"58450","570.911068","5.42.173.252","192.168.2.107","UDP","351","26515  >  61165 Len=309"
"58452","570.927071","5.42.173.252","192.168.2.107","UDP","309","26515  >  61165 Len=267"
"58453","570.943072","5.42.173.252","192.168.2.107","UDP","423","26515  >  61165 Len=381"
"58454","570.960566","5.42.173.252","192.168.2.107","UDP","1018","26515  >  61165 Len=976"
"58455","570.976814","5.42.173.252","192.168.2.107","UDP","917","26515  >  61165 Len=875"
"58457","570.990069","5.42.173.252","192.168.2.107","UDP","428","26515  >  61165 Len=386"
"58458","571.006068","5.42.173.252","192.168.2.107","UDP","546","26515  >  61165 Len=504"
"58459","571.020838","5.42.173.252","192.168.2.107","UDP","530","26515  >  61165 Len=488"
"58460","571.037070","5.42.173.252","192.168.2.107","UDP","361","26515  >  61165 Len=319"
"58462","571.053072","5.42.173.252","192.168.2.107","UDP","812","26515  >  61165 Len=770"
"58463","571.067718","5.42.173.252","192.168.2.107","UDP","714","26515  >  61165 Len=672"
"58464","571.082702","5.42.173.252","192.168.2.107","UDP","423","26515  >  61165 Len=381"
"58466","571.098074","5.42.173.252","192.168.2.107","UDP","376","26515  >  61165 Len=334"
"58467","571.113074","5.42.173.252","192.168.2.107","UDP","365","26515  >  61165 Len=323"
"58469","571.128073","5.42.173.252","192.168.2.107","UDP","440","26515  >  61165 Len=398"
"58470","571.145073","5.42.173.252","192.168.2.107","UDP","710","26515  >  61165 Len=668"
"58472","571.161050","5.42.173.252","192.168.2.107","UDP","788","26515  >  61165 Len=746"
"58473","571.174354","5.42.173.252","192.168.2.107","UDP","346","26515  >  61165 Len=304"
"58475","571.189843","5.42.173.252","192.168.2.107","UDP","497","26515  >  61165 Len=455"
"58476","571.206074","5.42.173.252","192.168.2.107","UDP","496","26515  >  61165 Len=454"
"58478","571.222076","5.42.173.252","192.168.2.107","UDP","354","26515  >  61165 Len=312"
"58480","571.239075","5.42.173.252","192.168.2.107","UDP","393","26515  >  61165 Len=351"
"58481","571.254079","5.42.173.252","192.168.2.107","UDP","387","26515  >  61165 Len=345"
"58483","571.269078","5.42.173.252","192.168.2.107","UDP","371","26515  >  61165 Len=329"
"58484","571.285078","5.42.173.252","192.168.2.107","UDP","461","26515  >  61165 Len=419"
"58487","571.299076","5.42.173.252","192.168.2.107","UDP","304","26515  >  61165 Len=262"
"58489","571.318077","5.42.173.252","192.168.2.107","UDP","959","26515  >  61165 Len=917"
"58491","571.331075","5.42.173.252","192.168.2.107","UDP","358","26515  >  61165 Len=316"
"58492","571.348057","5.42.173.252","192.168.2.107","UDP","720","26515  >  61165 Len=678"
"58495","571.365080","5.42.173.252","192.168.2.107","UDP","707","26515  >  61165 Len=665"
"58496","571.377600","5.42.173.252","192.168.2.107","UDP","393","26515  >  61165 Len=351"
"58498","571.394083","5.42.173.252","192.168.2.107","UDP","642","26515  >  61165 Len=600"
"58500","571.409079","5.42.173.252","192.168.2.107","UDP","535","26515  >  61165 Len=493"
"58502","571.425083","5.42.173.252","192.168.2.107","UDP","389","26515  >  61165 Len=347"
"58504","571.439938","5.42.173.252","192.168.2.107","UDP","515","26515  >  61165 Len=473"
"58505","571.455081","5.42.173.252","192.168.2.107","UDP","375","26515  >  61165 Len=333"
"58508","571.473079","5.42.173.252","192.168.2.107","UDP","791","26515  >  61165 Len=749"
"58509","571.490081","5.42.173.252","192.168.2.107","UDP","426","26515  >  61165 Len=384"
"58511","571.505083","5.42.173.252","192.168.2.107","UDP","336","26515  >  61165 Len=294"
"58513","571.520082","5.42.173.252","192.168.2.107","UDP","353","26515  >  61165 Len=311"
"58514","571.536081","5.42.173.252","192.168.2.107","UDP","715","26515  >  61165 Len=673"
"58516","571.550260","5.42.173.252","192.168.2.107","UDP","485","26515  >  61165 Len=443"
"58517","571.565088","5.42.173.252","192.168.2.107","UDP","360","26515  >  61165 Len=318"
"58519","571.580084","5.42.173.252","192.168.2.107","UDP","357","26515  >  61165 Len=315"
"58521","571.596085","5.42.173.252","192.168.2.107","UDP","349","26515  >  61165 Len=307"
"58522","571.611084","5.42.173.252","192.168.2.107","UDP","335","26515  >  61165 Len=293"
"58523","571.627082","5.42.173.252","192.168.2.107","UDP","376","26515  >  61165 Len=334"
"58524","571.642085","5.42.173.252","192.168.2.107","UDP","324","26515  >  61165 Len=282"
"58526","571.656087","5.42.173.252","192.168.2.107","UDP","325","26515  >  61165 Len=283"
"58527","571.672087","5.42.173.252","192.168.2.107","UDP","324","26515  >  61165 Len=282"
"58529","571.687086","5.42.173.252","192.168.2.107","UDP","335","26515  >  61165 Len=293"
"58532","571.703089","5.42.173.252","192.168.2.107","UDP","335","26515  >  61165 Len=293"
"58534","571.718779","5.42.173.252","192.168.2.107","UDP","679","26515  >  61165 Len=637"
"58539","571.734091","5.42.173.252","192.168.2.107","UDP","684","26515  >  61165 Len=642"
"58541","571.748088","5.42.173.252","192.168.2.107","UDP","368","26515  >  61165 Len=326"
"58551","571.762083","5.42.173.252","192.168.2.107","UDP","216","26515  >  61165 Len=174"
"58554","571.779661","5.42.173.252","192.168.2.107","UDP","525","26515  >  61165 Len=483"
"58558","571.795085","5.42.173.252","192.168.2.107","UDP","514","26515  >  61165 Len=472"
"58559","571.809089","5.42.173.252","192.168.2.107","UDP","309","26515  >  61165 Len=267"
"58561","571.825091","5.42.173.252","192.168.2.107","UDP","364","26515  >  61165 Len=322"
"58563","571.840089","5.42.173.252","192.168.2.107","UDP","375","26515  >  61165 Len=333"
"58565","571.856090","5.42.173.252","192.168.2.107","UDP","424","26515  >  61165 Len=382"
"58569","571.870089","5.42.173.252","192.168.2.107","UDP","339","26515  >  61165 Len=297"
"58571","571.888093","5.42.173.252","192.168.2.107","UDP","594","26515  >  61165 Len=552"
"58574","571.901994","5.42.173.252","192.168.2.107","UDP","371","26515  >  61165 Len=329"
"58593","571.919085","5.42.173.252","192.168.2.107","UDP","675","26515  >  61165 Len=633"
"58595","571.933439","5.42.173.252","192.168.2.107","UDP","470","26515  >  61165 Len=428"
"58609","571.948090","5.42.173.252","192.168.2.107","UDP","390","26515  >  61165 Len=348"
"58611","571.964762","5.42.173.252","192.168.2.107","UDP","424","26515  >  61165 Len=382"
"58618","571.980089","5.42.173.252","192.168.2.107","UDP","348","26515  >  61165 Len=306"
"58620","571.995092","5.42.173.252","192.168.2.107","UDP","328","26515  >  61165 Len=286"
"58621","572.010094","5.42.173.252","192.168.2.107","UDP","324","26515  >  61165 Len=282"
"58623","572.025094","5.42.173.252","192.168.2.107","UDP","356","26515  >  61165 Len=314"
"58625","572.042094","5.42.173.252","192.168.2.107","UDP","426","26515  >  61165 Len=384"
"58627","572.058981","5.42.173.252","192.168.2.107","UDP","760","26515  >  61165 Len=718"
"58628","572.074112","5.42.173.252","192.168.2.107","UDP","698","26515  >  61165 Len=656"
"58629","572.089107","5.42.173.252","192.168.2.107","UDP","743","26515  >  61165 Len=701"
"58631","572.107538","5.42.173.252","192.168.2.107","UDP","1268","26515  >  61165 Len=1226"
"58633","572.124644","5.42.173.252","192.168.2.107","UDP","994","26515  >  61165 Len=952"
"58635","572.138095","5.42.173.252","192.168.2.107","UDP","442","26515  >  61165 Len=400"
"58636","572.155100","5.42.173.252","192.168.2.107","UDP","748","26515  >  61165 Len=706"
"58638","572.170098","5.42.173.252","192.168.2.107","UDP","543","26515  >  61165 Len=501"
"58639","572.187097","5.42.173.252","192.168.2.107","UDP","1042","26515  >  61165 Len=1000"
"58641","572.204101","5.42.173.252","192.168.2.107","UDP","954","26515  >  61165 Len=912"
"58642","572.218099","5.42.173.252","192.168.2.107","UDP","709","26515  >  61165 Len=667"
"58643","572.233094","5.42.173.252","192.168.2.107","UDP","348","26515  >  61165 Len=306"
"58644","572.247099","5.42.173.252","192.168.2.107","UDP","362","26515  >  61165 Len=320"
"58646","572.262737","5.42.173.252","192.168.2.107","UDP","393","26515  >  61165 Len=351"
"58647","572.278099","5.42.173.252","192.168.2.107","UDP","408","26515  >  61165 Len=366"
"58649","572.295101","5.42.173.252","192.168.2.107","UDP","991","26515  >  61165 Len=949"
"58651","572.306105","5.42.173.252","192.168.2.107","UDP","263","26515  >  61165 Len=221"
"58652","572.324105","5.42.173.252","192.168.2.107","UDP","550","26515  >  61165 Len=508"
"58654","572.340100","5.42.173.252","192.168.2.107","UDP","390","26515  >  61165 Len=348"
"58656","572.354103","5.42.173.252","192.168.2.107","UDP","357","26515  >  61165 Len=315"
"58657","572.370103","5.42.173.252","192.168.2.107","UDP","406","26515  >  61165 Len=364"
"58659","572.385102","5.42.173.252","192.168.2.107","UDP","394","26515  >  61165 Len=352"
"58661","572.399737","5.42.173.252","192.168.2.107","UDP","475","26515  >  61165 Len=433"
"58662","572.414493","5.42.173.252","192.168.2.107","UDP","386","26515  >  61165 Len=344"
"58664","572.429558","5.42.173.252","192.168.2.107","UDP","418","26515  >  61165 Len=376"
"58666","572.444567","5.42.173.252","192.168.2.107","UDP","355","26515  >  61165 Len=313"
"58667","572.464933","5.42.173.252","192.168.2.107","UDP","1207","26515  >  61165 Len=1165"
"58670","572.477159","5.42.173.252","192.168.2.107","UDP","727","26515  >  61165 Len=685"
"58671","572.491630","5.42.173.252","192.168.2.107","UDP","394","26515  >  61165 Len=352"
"58673","572.507110","5.42.173.252","192.168.2.107","UDP","337","26515  >  61165 Len=295"
"58674","572.521897","5.42.173.252","192.168.2.107","UDP","338","26515  >  61165 Len=296"
"58675","572.537411","5.42.173.252","192.168.2.107","UDP","349","26515  >  61165 Len=307"
"58677","572.552934","5.42.173.252","192.168.2.107","UDP","371","26515  >  61165 Len=329"
"58678","572.567266","5.42.173.252","192.168.2.107","UDP","352","26515  >  61165 Len=310"
"58679","572.583490","5.42.173.252","192.168.2.107","UDP","341","26515  >  61165 Len=299"
"58680","572.598999","5.42.173.252","192.168.2.107","UDP","351","26515  >  61165 Len=309"
"58682","572.614311","5.42.173.252","192.168.2.107","UDP","358","26515  >  61165 Len=316"
"58683","572.629816","5.42.173.252","192.168.2.107","UDP","316","26515  >  61165 Len=274"
"58685","572.646109","5.42.173.252","192.168.2.107","UDP","328","26515  >  61165 Len=286"
"58687","572.661109","5.42.173.252","192.168.2.107","UDP","369","26515  >  61165 Len=327"
"58688","572.677109","5.42.173.252","192.168.2.107","UDP","354","26515  >  61165 Len=312"
"58690","572.692109","5.42.173.252","192.168.2.107","UDP","352","26515  >  61165 Len=310"
"58692","572.706111","5.42.173.252","192.168.2.107","UDP","219","26515  >  61165 Len=177"
"58694","572.723197","5.42.173.252","192.168.2.107","UDP","377","26515  >  61165 Len=335"
"58697","572.738226","5.42.173.252","192.168.2.107","UDP","314","26515  >  61165 Len=272"
"58698","572.754465","5.42.173.252","192.168.2.107","UDP","315","26515  >  61165 Len=273"
"58701","572.769746","5.42.173.252","192.168.2.107","UDP","323","26515  >  61165 Len=281"
"58703","572.785111","5.42.173.252","192.168.2.107","UDP","400","26515  >  61165 Len=358"
"58704","572.800113","5.42.173.252","192.168.2.107","UDP","344","26515  >  61165 Len=302"
"58706","572.815112","5.42.173.252","192.168.2.107","UDP","321","26515  >  61165 Len=279"
"58707","572.831110","5.42.173.252","192.168.2.107","UDP","360","26515  >  61165 Len=318"
"58708","572.848111","5.42.173.252","192.168.2.107","UDP","323","26515  >  61165 Len=281"
"58710","572.862945","5.42.173.252","192.168.2.107","UDP","313","26515  >  61165 Len=271"
"58711","572.876690","5.42.173.252","192.168.2.107","UDP","335","26515  >  61165 Len=293"
"58713","572.893113","5.42.173.252","192.168.2.107","UDP","351","26515  >  61165 Len=309"
"58714","572.906730","5.42.173.252","192.168.2.107","UDP","352","26515  >  61165 Len=310"
"58716","572.922118","5.42.173.252","192.168.2.107","UDP","375","26515  >  61165 Len=333"
"58718","572.938115","5.42.173.252","192.168.2.107","UDP","390","26515  >  61165 Len=348"
"58720","572.953116","5.42.173.252","192.168.2.107","UDP","352","26515  >  61165 Len=310"
"58721","572.968115","5.42.173.252","192.168.2.107","UDP","389","26515  >  61165 Len=347"
"58723","572.984119","5.42.173.252","192.168.2.107","UDP","372","26515  >  61165 Len=330"
"58725","572.999118","5.42.173.252","192.168.2.107","UDP","360","26515  >  61165 Len=318"
"58727","573.015115","5.42.173.252","192.168.2.107","UDP","357","26515  >  61165 Len=315"
"58728","573.029118","5.42.173.252","192.168.2.107","UDP","371","26515  >  61165 Len=329"
"58730","573.045118","5.42.173.252","192.168.2.107","UDP","312","26515  >  61165 Len=270"
"58732","573.058121","5.42.173.252","192.168.2.107","UDP","185","26515  >  61165 Len=143"
"58733","573.075119","5.42.173.252","192.168.2.107","UDP","326","26515  >  61165 Len=284"
"58736","573.090122","5.42.173.252","192.168.2.107","UDP","341","26515  >  61165 Len=299"
"58737","573.104592","5.42.173.252","192.168.2.107","UDP","359","26515  >  61165 Len=317"
"58739","573.120096","5.42.173.252","192.168.2.107","UDP","312","26515  >  61165 Len=270"
"58741","573.135589","5.42.173.252","192.168.2.107","UDP","328","26515  >  61165 Len=286"
"58742","573.150450","5.42.173.252","192.168.2.107","UDP","317","26515  >  61165 Len=275"
"58743","573.165884","5.42.173.252","192.168.2.107","UDP","316","26515  >  61165 Len=274"
"58744","573.180422","5.42.173.252","192.168.2.107","UDP","325","26515  >  61165 Len=283"
"58745","573.196459","5.42.173.252","192.168.2.107","UDP","337","26515  >  61165 Len=295"
"58746","573.211223","5.42.173.252","192.168.2.107","UDP","345","26515  >  61165 Len=303"
"58747","573.227121","5.42.173.252","192.168.2.107","UDP","325","26515  >  61165 Len=283"
"58748","573.242121","5.42.173.252","192.168.2.107","UDP","325","26515  >  61165 Len=283"
"58749","573.257117","5.42.173.252","192.168.2.107","UDP","325","26515  >  61165 Len=283"
"58751","573.273122","5.42.173.252","192.168.2.107","UDP","361","26515  >  61165 Len=319"
"58752","573.288122","5.42.173.252","192.168.2.107","UDP","349","26515  >  61165 Len=307"
"58754","573.304125","5.42.173.252","192.168.2.107","UDP","392","26515  >  61165 Len=350"
"58756","573.319123","5.42.173.252","192.168.2.107","UDP","368","26515  >  61165 Len=326"
"58757","573.334127","5.42.173.252","192.168.2.107","UDP","353","26515  >  61165 Len=311"
"58759","573.349126","5.42.173.252","192.168.2.107","UDP","334","26515  >  61165 Len=292"
"58761","573.365125","5.42.173.252","192.168.2.107","UDP","395","26515  >  61165 Len=353"
"58762","573.377127","5.42.173.252","192.168.2.107","UDP","278","26515  >  61165 Len=236"
"58765","573.400127","5.42.173.252","192.168.2.107","UDP","1040","26515  >  61165 Len=998"
"58766","573.413126","5.42.173.252","192.168.2.107","UDP","1022","26515  >  61165 Len=980"
"58768","573.426125","5.42.173.252","192.168.2.107","UDP","388","26515  >  61165 Len=346"
"58769","573.442126","5.42.173.252","192.168.2.107","UDP","390","26515  >  61165 Len=348"
"58771","573.457126","5.42.173.252","192.168.2.107","UDP","460","26515  >  61165 Len=418"
"58773","573.472371","5.42.173.252","192.168.2.107","UDP","376","26515  >  61165 Len=334"
"58775","573.489128","5.42.173.252","192.168.2.107","UDP","386","26515  >  61165 Len=344"
"58776","573.503129","5.42.173.252","192.168.2.107","UDP","379","26515  >  61165 Len=337"
"58778","573.519127","5.42.173.252","192.168.2.107","UDP","424","26515  >  61165 Len=382"
"58780","573.534131","5.42.173.252","192.168.2.107","UDP","374","26515  >  61165 Len=332"
"58782","573.549129","5.42.173.252","192.168.2.107","UDP","341","26515  >  61165 Len=299"
"58784","573.565500","5.42.173.252","192.168.2.107","UDP","345","26515  >  61165 Len=303"
"58785","573.580401","5.42.173.252","192.168.2.107","UDP","335","26515  >  61165 Len=293"
"58787","573.596463","5.42.173.252","192.168.2.107","UDP","398","26515  >  61165 Len=356"
"58789","573.613129","5.42.173.252","192.168.2.107","UDP","320","26515  >  61165 Len=278"
"58791","573.628128","5.42.173.252","192.168.2.107","UDP","320","26515  >  61165 Len=278"
"58792","573.644134","5.42.173.252","192.168.2.107","UDP","312","26515  >  61165 Len=270"
"58794","573.660132","5.42.173.252","192.168.2.107","UDP","352","26515  >  61165 Len=310"
"58796","573.676134","5.42.173.252","192.168.2.107","UDP","313","26515  >  61165 Len=271"
"58798","573.690129","5.42.173.252","192.168.2.107","UDP","398","26515  >  61165 Len=356"
"58799","573.705460","5.42.173.252","192.168.2.107","UDP","319","26515  >  61165 Len=277"
"58801","573.721133","5.42.173.252","192.168.2.107","UDP","329","26515  >  61165 Len=287"
"58802","573.736135","5.42.173.252","192.168.2.107","UDP","318","26515  >  61165 Len=276"
"58804","573.752134","5.42.173.252","192.168.2.107","UDP","318","26515  >  61165 Len=276"
"58806","573.768135","5.42.173.252","192.168.2.107","UDP","433","26515  >  61165 Len=391"
"58808","573.783134","5.42.173.252","192.168.2.107","UDP","340","26515  >  61165 Len=298"
"58810","573.799136","5.42.173.252","192.168.2.107","UDP","360","26515  >  61165 Len=318"
"58812","573.814138","5.42.173.252","192.168.2.107","UDP","406","26515  >  61165 Len=364"
"58814","573.831133","5.42.173.252","192.168.2.107","UDP","328","26515  >  61165 Len=286"
"58815","573.846132","5.42.173.252","192.168.2.107","UDP","385","26515  >  61165 Len=343"
"58816","573.861131","5.42.173.252","192.168.2.107","UDP","315","26515  >  61165 Len=273"
"58817","573.876136","5.42.173.252","192.168.2.107","UDP","395","26515  >  61165 Len=353"
"58818","573.889136","5.42.173.252","192.168.2.107","UDP","225","26515  >  61165 Len=183"
"58820","573.907139","5.42.173.252","192.168.2.107","UDP","359","26515  >  61165 Len=317"
"58822","573.921518","5.42.173.252","192.168.2.107","UDP","325","26515  >  61165 Len=283"
"58823","573.936588","5.42.173.252","192.168.2.107","UDP","327","26515  >  61165 Len=285"
"58825","573.952345","5.42.173.252","192.168.2.107","UDP","342","26515  >  61165 Len=300"
"58827","573.967333","5.42.173.252","192.168.2.107","UDP","374","26515  >  61165 Len=332"
"58828","573.982140","5.42.173.252","192.168.2.107","UDP","387","26515  >  61165 Len=345"
"58830","573.999140","5.42.173.252","192.168.2.107","UDP","337","26515  >  61165 Len=295"
"58831","574.013403","5.42.173.252","192.168.2.107","UDP","391","26515  >  61165 Len=349"
"58833","574.028705","5.42.173.252","192.168.2.107","UDP","322","26515  >  61165 Len=280"
